作曲家,乐曲编码,链接,版权
Dussek,"Concerto No. 4 in F major, Op. 17, Craw 78 (1792)-| 3. Rondo: Allegro non 			presto",https://kunstderfuge.com/-/mid.files/35/dussek_concerto_17_3_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Concerto No. 5 in B-flat major, Op. 22, Craw 97 (1793)-| 1. Allegro",https://kunstderfuge.com/-/mid.files/35/dussek_concerto_22_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Concerto No. 5 in B-flat major, Op. 22, Craw 97 (1793)-| 2. Larghetto",https://kunstderfuge.com/-/mid.files/35/dussek_concerto_22_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Concerto No. 5 in B-flat major, Op. 22, Craw 97 (1793)-| 3. Rondo: Allegro non tanto",https://kunstderfuge.com/-/mid.files/35/dussek_concerto_22_3_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in A-flat major, Op. 5 No. 3, Craw 43 (1788)-| 1. Allegro",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_5_3_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in A-flat major, Op. 5 No. 3, Craw 43 (1788)-| 2. Rondo. Allegro non tanto e con spirito",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_5_3_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in B-flat major, Op. 9 No. 1, Craw 57 (1786)-| 1. Allegro non tanto",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_9_1_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in B-flat major, Op. 9 No. 1, Craw 57 (1786)-| 2. Rondo. Allegretto grazioso",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_9_1_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in C major, Op. 9 No. 2, Craw 58 (1786)-| 1. Allegro con spirito",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_9_2_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in C major, Op. 9 No. 2, Craw 58 (1786)-| 2. Larghetto con espressione",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_9_2_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in C major, Op. 9 No. 2, Craw 58 (1786)-| 3. Presto assai",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_9_2_3_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in D major, Op. 9 No. 3, Craw 59 (1786)-|		1. Allegro maestoso con espressione",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_9_3_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in D major, Op. 9 No. 3, Craw 59 (1786)-|		2. Prestissimo",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_9_3_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in A major, Op. 10 No. 1, Craw 60 (1789)-| 1. Allegro moderato",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_10_1_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in A major, Op. 10 No. 1, Craw 60 (1789)-| 2. Adagio cantabile",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_10_1_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in A major, Op. 10 No. 1, Craw 60 (1789)-| 3. Rondo: Allegro assai",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_10_1_3_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in g minor, Op. 10 No. 2, Craw 61 (1789)-| 1. Grave. Adagio non troppo",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_10_2_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in g minor, Op. 10 No. 2, Craw 61 (1789)-| 2. Vivace con spirito",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_10_2_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in E major, Op. 10 No. 3, Craw 62 (1789)-| 1. Allegro maestoso e moderato",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_10_3_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in E major, Op. 10 No. 3, Craw 62 (1789)-| 2. Allegro con fuoco",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_10_3_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in C major, Op. 14 No. 1, Craw 71 (1791)-| 1. Allegro",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_14_1_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in C major, Op. 14 No. 1, Craw 71 (1791)-| 2. Andante poco 		larghetto",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_14_1_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in C major, Op. 14 No. 1, Craw 71 (1791)-| 3. Rondo: Allegretto non troppo 'Air Russe'",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_14_1_3_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in G major, Op. 14 No. 2, Craw 72 (1791)-| 1. Larghetto con espressione",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_14_2_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in G major, Op. 14 No. 2, Craw 72 (1791)-| 2. Molto allegro",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_14_2_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in F major, Op. 14 No. 3, Craw 73 (1791)-| 1. Allegro",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_14_3_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in F major, Op. 14 No. 3, Craw 73 (1791)-| 2. Rondo: Allegretto",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_14_3_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in a minor, Op. 18 No. 2, Craw 80 (1792)-| 1. Allegro agitato",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_18_2_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in a minor, Op. 18 No. 2, Craw 80 (1792)-| 2. Rondo: Allegro moderato",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_18_2_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in B-flat Major, Op. 24, Craw 96 (1793)-| 1. Allegro con spirito",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_24_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in B-flat Major, Op. 24, Craw 96 (1793)-| 2. Pastorale. Allegretto moderato con espressione",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_24_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in D major, Op. 25 No. 2, Craw 127 (1795)-| 1. Adagio maestoso - Presto",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_25_2_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in D major, Op. 25 No. 2, Craw 127 (1795)-| 2. Larghetto",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_25_2_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in D major, Op. 25 No. 2, Craw 127 (1795)-| 3. Rondo. Allegremente",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_25_2_3_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in D major, Op 31 No. 2, Craw 133 (1795)-| 1. Allegro non tanto",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_31_2_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in D major, Op 31 No. 2, Craw 133 (1795)-| 2. Adagio con espressione",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_31_2_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in D major, Op 31 No. 2, Craw 133 (1795)-| 3. Pastorale. Allegro non troppo",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_31_2_3_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 1 in B-flat major, Craw 149 (1797)-| 1. Allegro moderato e maestoso",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_35_1_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 1 in B-flat major, Craw 149 (1797)-| 2. Finale. Allegro non troppo ma con spirito",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_35_1_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 2 in G major, Craw 150 (1797)-| 1. Allegro",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_35_2_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 2 in G major, Craw 150 (1797)-| 2. Rondo: Molto allegro con espressione",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_35_2_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 3 in c minor, Craw 151 (1797)-| 1. Allegro agitato assai",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_35_3_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 3 in c minor, Craw 151 (1797)-| 2. Adagio patetico ed espressivo",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_35_3_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 3 in c minor, Craw 151 (1797)-| 3. Intermezzo: Presto",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_35_3_3_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 3 in c minor, Craw 151 (1797)-| 4. Finale: Allegro molto",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_35_3_4_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 1 in G major, Craw 166 (1799)-| 1. Allegro",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_39_1_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 1 in G major, Craw 166 (1799)-| 2. Andantino ma moderato e con espressione - Allegro ma non troppo",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_39_1_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 2 in C major, Craw 167 (1799)-| 1. Allegro moderato",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_39_2_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 2 in C major, Craw 167 (1799)-| 2. Andante quasi larghetto",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_39_2_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 2 in C major, Craw 167 (1799)-| 3. Rondo. Allegretto",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_39_2_3_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 3 in B-flat major, Craw 168 				(1799)-| 1. Allegro con spirito",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_39_3_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 3 in B-flat major, Craw 168 				(1799)-| 2. Rondo: Andantino espressivo ma non troppo",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_39_3_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in A major, Op. 43, Craw 177 (1800)-| 1. Allegro moderato con espressione",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_43_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in A major, Op. 43, Craw 177 (1800)-| 2. Rondo: Allegro",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_43_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in E-flat Major, Op. 44, Craw 178, ""The Farewell"" (1800)-| 1. Introduzione: Grave - Allegro moderato",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_43_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in E-flat Major, Op. 44, Craw 178, ""The Farewell"" (1800)-| 2. Molto adagio e sostenuto",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_43_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in E-flat Major, Op. 44, Craw 178, ""The Farewell"" (1800)-| 3. Tempo di Menuetto più tosto Allegro",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_43_3_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in E-flat Major, Op. 44, Craw 178, ""The Farewell"" (1800)-| 4. Rondo: Allegro moderto ed espressivo",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_43_4_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 1 in B-flat major, Craw 179 (1802)-| 1. Allegro cantabile",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_45_1_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 1 in B-flat major, Craw 179 (1802)-| 2. Adagio patetico",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_45_1_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 1 in B-flat major, Craw 179 (1802)-| 3. Rondo Scherzo. Allegro da ballo",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_45_1_3_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 2 in G major, Craw 180 (1802)-| 1. Larghetto sostenuto - Allegro di molto",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_45_2_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 2 in G major, Craw 180 (1802)-| 2. Rondo: Andantino con moto",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_45_2_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 3 in D major, Craw 181 (1802)-| 1. Allegro moderato",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_45_3_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 3 in D major, Craw 181 (1802)-| 2. Larghetto con moto",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_45_3_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 3 in D major, Craw 181 (1802)-| 3. Allegro moderato assai",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_45_3_3_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 1 in D major, Craw 184 (1802)-| 1. Allegro con spirito",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_47_1_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 1 in D major, Craw 184 (1802)-| 2. Adagio",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_47_1_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 1 in D major, Craw 184 (1802)-| 3. Rondo a la Militaire: Allegro moderato",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_47_1_3_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 2 in G major, Craw 185 (1802)-| 1. Allegro ma moderato ed espressivo",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_47_2_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata No. 2 in G major, Craw 185 (1802)-| 2. Rondo con espressivo: Andantino con moto",https://kunstderfuge.com/-/mid.files/34/dussek_sonata_47_2_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in A-flat Major, Op. 64, Craw 221, ""Le Retour a Paris"" (1807)-| 1. Allegro non troppo ed espressivo",https://kunstderfuge.com/-/mid.files/35/dussek_sonata_64_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in A-flat Major, Op. 64, Craw 221, ""Le Retour a Paris"" (1807)-| 2. Molto adagio con anima ed espressione",https://kunstderfuge.com/-/mid.files/35/dussek_sonata_64_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in A-flat Major, Op. 64, Craw 221, ""Le Retour a Paris"" (1807)-| 3. Tempo di Menuetto: Scherzo quasi allegro",https://kunstderfuge.com/-/mid.files/35/dussek_sonata_64_3_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in A-flat Major, Op. 64, Craw 221, ""Le Retour a Paris"" (1807)-| 4. Finale: Scherzo: Allegro con spirito",https://kunstderfuge.com/-/mid.files/35/dussek_sonata_64_4_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in D major, Op. 69 No. 3, Craw 242 (1811)-| 1. Allegro maestoso",https://kunstderfuge.com/-/mid.files/35/dussek_sonata_69_3_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in D major, Op. 69 No. 3, Craw 242 (1811)-| 2. Larghetto espressivo",https://kunstderfuge.com/-/mid.files/35/dussek_sonata_69_3_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in D major, Op. 69 No. 3, Craw 242 (1811)-| 3. Finale Chasse: Allegro scherzo",https://kunstderfuge.com/-/mid.files/35/dussek_sonata_69_3_3_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in E-flat major, Op. 75, Craw 247 (1811)-| 1. Allegro ma non troppo",https://kunstderfuge.com/-/mid.files/35/dussek_sonata_75_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in E-flat major, Op. 75, Craw 247 (1811)-| 2. Andante moderato",https://kunstderfuge.com/-/mid.files/35/dussek_sonata_75_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in E-flat major, Op. 75, Craw 247 (1811)-| 3. Rondo. Allegro moderato grazioso",https://kunstderfuge.com/-/mid.files/35/dussek_sonata_75_3_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in F minor, Op. 77, Craw 259, ""L'invocation"" (1812)-| 1. Allegro moderato ma energico",https://kunstderfuge.com/-/mid.files/35/dussek_sonata_77_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in F minor, Op. 77, Craw 259, ""L'invocation"" (1812)-| 2. Tempo di minuetto com moto: Canone alla seconda",https://kunstderfuge.com/-/mid.files/35/dussek_sonata_77_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in F minor, Op. 77, Craw 259, ""L'invocation"" (1812)-| 3. Adagio non troppo ma solenne",https://kunstderfuge.com/-/mid.files/35/dussek_sonata_77_3_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Sonata in F minor, Op. 77, Craw 259, ""L'invocation"" (1812)-| 4. Rondo: Allegro moderato",https://kunstderfuge.com/-/mid.files/35/dussek_sonata_77_4_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Petits airs connu varié, Op. 6, Craw 44-49 [Six airs with either four or five variatons] 		(1788)-| 1. 		Air ""L'amour est enfant tompeur"", in E-flat major",https://kunstderfuge.com/-/mid.files/35/dussek_variations_6_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Petits airs connu varié, Op. 6, Craw 44-49 [Six airs with either four or five variatons] 		(1788)-| 2. 		Air ""Romanze de Nina"", in F major",https://kunstderfuge.com/-/mid.files/35/dussek_variations_6_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Petits airs connu varié, Op. 6, Craw 44-49 [Six airs with either four or five variatons] 		(1788)-| 3. 		Air ""Chantons l'Hymen"", in A major",https://kunstderfuge.com/-/mid.files/35/dussek_variations_6_3_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Petits airs connu varié, Op. 6, Craw 44-49 [Six airs with either four or five variatons] 		(1788)-| 4. 		Air ""Babet chantait"", in D minor",https://kunstderfuge.com/-/mid.files/35/dussek_variations_6_4_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Petits airs connu varié, Op. 6, Craw 44-49 [Six airs with either four or five variatons] 		(1788)-| 5. 		Air ""O ma tendre musette"", in G minor",https://kunstderfuge.com/-/mid.files/35/dussek_variations_6_5_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Petits airs connu varié, Op. 6, Craw 44-49 [Six airs with either four or five variatons] 		(1788)-| 6. 		Air ""Chanson du Nord"", in G minor",https://kunstderfuge.com/-/mid.files/35/dussek_variations_6_6_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Lecons progressive, Op. 32, Craw 106-117 [12] (1794)-| 1. Allegro non troppo",https://kunstderfuge.com/-/mid.files/35/dussek_lecons_16_1_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Lecons progressive, Op. 32, Craw 106-117 [12] (1794)-| 2. Andante sostenuto",https://kunstderfuge.com/-/mid.files/35/dussek_lecons_16_2_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Lecons progressive, Op. 32, Craw 106-117 [12] (1794)-| 3. Rondeau a la turque: Molto allegro",https://kunstderfuge.com/-/mid.files/35/dussek_lecons_16_3_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Lecons progressive, Op. 32, Craw 106-117 [12] (1794)-| 4. Molto allegro",https://kunstderfuge.com/-/mid.files/35/dussek_lecons_16_4_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Lecons progressive, Op. 32, Craw 106-117 [12] (1794)-| 5. Air 		russe varié: Andantino moderato assai",https://kunstderfuge.com/-/mid.files/35/dussek_lecons_16_5_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Lecons progressive, Op. 32, Craw 106-117 [12] (1794)-| 6. Polonaise: Allegro moderato",https://kunstderfuge.com/-/mid.files/35/dussek_lecons_16_6_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Lecons progressive, Op. 32, Craw 106-117 [12] (1794)-| 7. Allegro vivace",https://kunstderfuge.com/-/mid.files/35/dussek_lecons_16_7_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Lecons progressive, Op. 32, Craw 106-117 [12] (1794)-| 8. Air 		anglais varié: Andante moderato",https://kunstderfuge.com/-/mid.files/35/dussek_lecons_16_8_%28c%29iscenko.mid, Michael Iscenko
Dussek,"Lecons progressive, Op. 32, Craw 106-117 [12] (1794)-| 9. Rondeau sur un Air Ecossais: Allegro",https://kunstderfuge.com/-/mid.files/35/dussek_lecons_16_9_%28c%29iscenko.mid, Michael Iscenko
